timestamp	candidate_id	researcher_model	trap_family	status	score	spread	solvable	cost_usd	per_model_pass	rationale
2026-05-23T15:36:40+00:00	20260523-153555-923	anthropic:claude-opus-4-7	roman_numeral_amount	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0800	{}	Symbolic numeral decoding (Roman numerals) is orthogonal to all prior traps: not codepoint-swap, not vision-occlusion, not layout, not math. The binding figure requires literal Roman-numeral parsing; a salient Arabic decoy is explicitly marked non-binding. Weak/vision-anchored models (Haiku, Flash-lite, GPT-4o) tend to grab the bold Arabic figure or misparse the numerals; strong reasoners decode correctly. Procedurally fair: a human can decode MMMCDLVII. | FAIL: forbidden_answer '$12,405.00' app
2026-05-23T15:38:29+00:00	20260523-153640-939	openai:gpt-5	middle_dot_decimal_separator	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets codepoint-level punctuation, not digits or letters: decimal mark is middle dot (U+00B7) vs ASCII '.' (U+002E). Vision models often ignore such subtle glyph differences and pick the first/most salient total; text/byte-aware models follow the explicit rule. Distinct from prior kept traps (fullwidth digits, dash-minus) and from confusable-letter labels. Expect Haiku/Flash to misread; GPT-5/Sonnet/Gemini-Pro to pass.
2026-05-23T15:39:15+00:00	20260523-153829-087	google:gemini-2.5-pro	rtl_text_reordering	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets models that trust visual rendering over the logical text stream. A Unicode Right-to-Left Override character visually scrambles the digits of the binding amount, while the underlying text stream remains in the correct logical order. A clause directs the reader to trust this logical order. Vision-centric models will fail to parse the scrambled text and fall back to a visually clean decoy. This is a novel mechanism distinct from simple character confusability. | FAIL: forbidden_answer '$36,
2026-05-23T15:40:32+00:00	20260523-153915-771	anthropic:claude-opus-4-7	thin_space_thousands	revert_probe	0.0000	0.1000	1	0.1700	{"anthropic:claude-haiku-4-5":0.9,"google:gemini-2.5-flash":1.0}	Novel mechanism: European numeric formatting with U+2009 THIN SPACE thousands and comma decimal, vs a smaller US-format 'reference' decoy. Clause says the EU-formatted row is binding. Distinct from middle_dot_decimal (revert) because the magnitudes differ (decoy is 10x smaller, not same value), giving real numeric divergence. Tests locale-format robustness + clause following. Expect Haiku/Flash-lite/4o to grab the familiar US-format decoy; codepoint-aware strong models to read and restate the EU
2026-05-23T15:41:40+00:00	20260523-154032-511	openai:gpt-5	sum_reconciliation_rule	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0500	{}	Targets arithmetic-check and rule-following vs visual salience. Two totals are shown; only one equals the sum of itemized amounts per an explicit clause. Many VLMs grab the prominent bold total without adding. Text-grounded or stronger reasoners compute and pick the reconciled figure. Distinct from Unicode/visibility traps; probes basic reconciliation a human AP clerk performs. Expect weaker models (Haiku, Flash-lite/Flash) to fail; stronger (GPT-5, Sonnet, Opus, Gemini-Pro) to pass. | FAIL: for
2026-05-23T15:42:29+00:00	20260523-154140-784	google:gemini-2.5-pro	confusable_thousands_separator	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets the gap between vision and text-stream awareness using a novel Unicode confusable. Two totals are visually identical, but one uses an ASCII comma (U+002C) as a thousands separator while the other uses a single low-9 quote (U+201A). A clause specifies which is binding. This extends the highly successful `unicode_confusable_total` mechanism from a label's letter to punctuation *within* the number, potentially defeating models patched for the former. Expect vision-heavy models to fail. | FA
2026-05-23T15:43:38+00:00	20260523-154229-648	anthropic:claude-opus-4-7	interleaved_digit_decoy	revert_probe	0.0000	0.1000	0	0.1700	{"anthropic:claude-haiku-4-5":0.1,"google:gemini-2.5-flash":0.0}	Novel mechanism: per-glyph color discrimination within a single numeric token. Clause explicitly lists the binding digit sequence so text-only verifiers can solve it (gates pass), but vision models tend to read all interleaved digits as one number. Distinct from color_clause_binding (which gate-failed because color was the only signal — here the clause restates the digit sequence in prose, ensuring answerability) and from kerning/wobble traps (those don't use color). Expect Haiku/Flash-lite/4o t
2026-05-23T15:45:16+00:00	20260523-154338-242	openai:gpt-5	letter_digit_confusable_amount	revert_probe	0.0000	0.1000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":0.9}	Targets character-class awareness inside the number itself: decoy uses letters like O/I/S/B in place of 0/1/5/8. Vision-anchored models read the pixels as digits and pick the decoy; text/byte-aware models apply the clause and choose the ASCII-digit-only total. Distinct from unicode_confusable_total (label-based) and zero_width_space_split (fragmentation). Expect Haiku/Gemini-Flash to err; GPT-5/Sonnet/Gemini-Pro to pass.
2026-05-23T15:46:10+00:00	20260523-154516-619	google:gemini-2.5-pro	homoglyph_vendor_name	gate_fail:answerable	0.0000	0.0000	0	0.0300	{}	Targets the gap between visual rendering and text-stream codepoint awareness. Extends the successful homoglyph mechanism from a simple label ('TOTAL' in `unicode_confusable_total`) to a contextual entity (the vendor name). Models must correctly associate the disambiguating rule with the correct entity and its value, testing grounding in addition to character recognition. Vision-heavy models will confuse the visually identical vendor names and fail to apply the rule, picking the wrong total. | FA
2026-05-23T15:46:56+00:00	20260523-154610-246	anthropic:claude-opus-4-7	octal_amount_rule	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Symbolic numeric-base decoding (octal->decimal) per an explicit printed clause. Orthogonal to all prior traps: not codepoint-swap, not vision-occlusion, not layout, not visual confusable, not arithmetic-check. Tests rule-following + a small base-conversion step. The '0o' prefix is unambiguous (unlike Roman numerals which gated on forbidden_clean) and deterministically convertible by verifiers. Expect Haiku/Flash-lite/4o to grab the decimal decoy or misread octal as decimal; GPT-5/Opus/Sonnet to 
2026-05-23T15:48:20+00:00	20260523-154656-763	openai:gpt-5	tilde_estimate_nonbinding	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets rule-following vs salience: a large decoy total is prefixed with '~' (estimate). Clause states only non-tilde amounts are binding. Vision-anchored or heuristic models often grab the salient total; careful/text-grounded models apply the notation rule. Distinct from unicode confusables and small-print: no codepoint trick or illegible text. Expect Haiku/Flash-lite to favor the big estimate; stronger models to choose the exact amount.
2026-05-23T15:49:09+00:00	20260523-154820-558	google:gemini-2.5-pro	homoglyph_plan_letter	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets the gap between vision and text-stream awareness using a homoglyph (Latin 'P' vs Greek 'Ρ') in a plan designator. This extends the proven `unicode_confusable_total` mechanism to a key-value context. Vision-only models will struggle to distinguish the visually identical letters and apply the disambiguation clause correctly, while text-aware models will succeed. | FAIL: forbidden_answer '$17,171.92' appears in verbose-correct response — the forbidden list is over-broad and will false-posit
2026-05-23T15:50:02+00:00	20260523-154909-778	anthropic:claude-opus-4-7	spelled_out_amount_binding	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0800	{}	Novel mechanism: legal convention that the spelled-out (words) amount governs over numeric figures on negotiable instruments. Requires the model to (a) parse English number-words to digits, (b) compare to the prominent numeric figure, (c) apply the explicit governance clause. Weaker/vision-anchored models grab the salient numeric box; stronger reasoners parse the words. Orthogonal to all 60+ prior attempts — no Unicode, no small print, no overlays, no layout tricks, just text comprehension + rul
2026-05-23T15:51:36+00:00	20260523-155002-382	openai:gpt-5	trailing_minus_convention	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets accounting-style trailing minus (e.g., $1,234.00-) semantics. Many VLMs read digits visually and ignore sign position, adding credits instead of subtracting. Distinct from em_dash_minus_sign (glyph swap); here codepoint is ASCII '-' but placed after the number. Expect weaker/vision-anchored models to output base+adjustment; stronger text-grounded models subtract per the clause.
2026-05-23T15:52:38+00:00	20260523-155136-148	google:gemini-2.5-pro	multi_column_total_selection	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets weak layout understanding and poor long-range coreference. A table presents two totals in different currency columns (USD and EUR). A clause elsewhere on the page specifies USD is binding. Models that use simple visual heuristics (e.g., 'the rightmost column is the total') will fail, selecting the decoy EUR value. This tests semantic integration of a text rule with table structure, a novel mechanism distinct from visual distortion or Unicode traps. | FAIL: forbidden_answer '25,904.75' ap
2026-05-23T15:53:29+00:00	20260523-155238-090	anthropic:claude-opus-4-7	base64_encoded_amount	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0800	{}	Novel mechanism: trivial base64 decode of the binding amount per an explicit printed clause. Orthogonal to all prior attempts — not codepoint-swap, not vision-occlusion, not layout, not arithmetic, not symbolic-numeral. Tests rule-following + a deterministic decode step that every frontier model knows. The decoded result is unambiguous ASCII money so gates pass cleanly (unlike Roman/octal which failed answerable/forbidden_clean). Expect Haiku/Flash-lite/4o to anchor on the salient PRELIMINARY TO
2026-05-23T15:55:02+00:00	20260523-155329-784	openai:gpt-5	degree_zero_confusable_amount	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets symbol-vs-digit confusable inside the number itself: a degree sign U+00B0 replaces one ‘0’ in a TOTAL row. Clause states only ASCII digits 0–9 are binding. Vision-heavy models read the glyph as zero and pick the decoy; text/byte-aware models follow the rule. Distinct from prior traps: not small-print, not dash-minus, not label homoglyph — the confusable is within the numeric token. Expect Haiku/Gemini-Flash/4o to err; GPT-5/Sonnet/Gemini-Pro to pass.
2026-05-23T15:55:56+00:00	20260523-155502-688	google:gemini-2.5-pro	inline_micro_clause	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets vision pipeline failure on inline, micro-font text. A negation clause and the real binding amount are embedded at a sub-legible font size within a standard sentence. Vision-heavy models will rasterize this to a smudge and answer with the prominent decoy, while text-extraction will parse the clause correctly. This differs from `scale_dependent_rendering` by placing the trap inline rather than in a visually distinct footnote, testing a different aspect of layout analysis. | FAIL: forbidden
2026-05-23T15:56:50+00:00	20260523-155556-683	anthropic:claude-opus-4-7	binary_encoded_amount	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Novel symbolic-decode mechanism: binding amount encoded as a base-2 integer of cents, with a salient decimal decoy as the printed 'PRELIMINARY TOTAL'. Orthogonal to all prior attempts (base64 gate-failed; octal/roman gate-failed; binary digits are unambiguous ASCII so verifiers deterministically decode, sidestepping the forbidden_clean failures that killed octal/roman/spelled-out). Tests rule-following + a trivial bin->dec + cents-formatting step. Expect Haiku/Flash-lite/4o to anchor on the deci
2026-05-23T15:59:14+00:00	20260523-155650-801	google:gemini-2.5-pro	combining_strikethrough	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets model weakness in handling Unicode combining characters. A visually struck-through decoy is created by interleaving U+0338 (Combining Long Solidus Overlay) into the text stream. Models that strip non-printing chars or have poor tokenizer support for combining glyphs will read the decoy, ignoring the visual negation. This differs from vector-based strikethroughs by manipulating the text stream itself, a mechanism that has proven effective in other codepoint traps (e.g. unicode_confusable_
2026-05-23T15:59:56+00:00	20260523-155914-806	anthropic:claude-opus-4-7	hex_encoded_amount	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Symbolic decode via hex-encoded cents with explicit '0x' prefix. Orthogonal to prior kept mechanisms (codepoint confusables, em-dash sign). Avoids the gate failures that killed octal (verifiers misread), base64 (verifiers couldn't agree), binary (answerable fail): hex is unambiguous, '0x' prefix is universal, decoded value is clean money. Expect Haiku/Flash-lite/4o to anchor on the salient PRELIMINARY TOTAL and skip the trivial decode step; GPT-5/Opus/Sonnet/Gemini-Pro to perform it. | FAIL: onl
2026-05-23T16:01:26+00:00	20260523-155956-123	openai:gpt-5	arabic_comma_confusable	gate_fail:lint	0.0000	0.0000	0	0.0500	{}	Targets codepoint confusables inside the numeric token, not in the label. Two TOTALs differ only by using U+060C (Arabic comma) vs ASCII comma; clause says ASCII-only amount binds. Vision-centric models can’t detect codepoints and pick the first/larger row; text/byte-aware models follow the rule. Distinct from prior kept homoglyph-label trap; avoids forbidden_clean by not forbidding the decoy string. | FAIL: ruff failed: F841 Local variable `binding_amount` is assigned to but never used   --> pd
2026-05-23T16:02:39+00:00	20260523-160126-337	google:gemini-2.5-pro	color_coded_binding_amount	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets failure to ground semantic rules in visual properties (color). A clause states the 'black' total is binding, vs a 'red' decoy. Previous color traps failed the 'answerable' gate because text extractors lose color data. This trap adds an invisible text layer stating the color of each amount, ensuring text-only verifiers can solve it, thus isolating the vision-grounding failure in multimodal models. It's a direct fix for the gate-failure pattern seen in prior color-based attempts. | FAIL: f
2026-05-23T16:03:43+00:00	20260523-160239-593	anthropic:claude-opus-4-7	phone_number_extension_binding	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Tests salience-vs-rule-following on a non-money entity (phone number). Large bold 'Customer Service' number at the top is the decoy; a plain-prose mid-page override clause names a different number for this specific invoice's billing inquiries. No Unicode, no codepoint tricks, no math, no tiny fonts — pure layout salience vs careful reading. Phone numbers are forbidden-clean-friendly (verbose responses don't randomly include the decoy number). Expect Haiku/Flash-lite/GPT-4o to grab the prominent
2026-05-23T16:04:58+00:00	20260523-160343-027	openai:gpt-5	form_field_default_override	gate_fail:parseable	0.0000	0.0000	0	0.0500	{}	Targets pipelines that drop or ignore AcroForm widget appearances. The printed TOTAL is a salient decoy; the binding amount lives in a filled text field per an explicit rule, with an invisible-text redundancy so text-only verifiers pass. Distinct from hidden_ocr_mismatch and footnote traps: this relies on form-field presence, not tiny or invisible binding text. Expect Haiku/Flash and vision-heavy models to pick the printed total; text/byte/form-aware models to pass. | FAIL: generate raised: Acro
2026-05-23T16:06:00+00:00	20260523-160458-932	google:gemini-2.5-pro	combining_diacritic_decoy	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets vision-vs-text stream weakness using a subtle Unicode combining diacritic (a dot over a digit) to mark a decoy. This is a novel Unicode mechanism, distinct from homoglyph swaps (unicode_confusable_total) or symbol confusables (em_dash_minus_sign). A vision pipeline may ignore the tiny dot as noise, while a text-stream-aware model will detect the codepoint and apply the explicit rule to select the clean, binding amount. Expect vision-heavy models to fail.
2026-05-23T16:06:48+00:00	20260523-160600-446	anthropic:claude-opus-4-7	morse_encoded_amount	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Novel symbolic-decode mechanism: International Morse Code for digits, with literal '.' as decimal separator. Orthogonal to all prior kept traps (codepoint confusables, em-dash sign) and avoids gate failures that killed Roman/octal/base64/hex/binary: Morse digits are unambiguous five-symbol sequences, decode is deterministic, and the final answer is clean ASCII money. Expect Haiku/Flash-lite/4o to anchor on the salient PRELIMINARY TOTAL or mis-parse dots/dashes; GPT-5/Opus/Sonnet/Gemini-Pro to de
2026-05-23T16:08:43+00:00	20260523-160648-739	openai:gpt-5	parentheses_negative_convention	gate_fail:answerable	0.0000	0.0000	0	0.0500	{}	Targets symbol-semantics bias: many VLMs interpret parentheses as negatives (accounting convention) even when a clause says they’re non-deductive. Distinct from em_dash_minus_sign (dash glyph confusion) by using parentheses, not sign glyphs. Expect vision-anchored models (Haiku, Flash-lite, 4o) to subtract and return the decoy; text-grounded models to follow the clause and add. | FAIL: only 2/4 verifiers found expected='$23,396.77' in their answers (responses: ['$23,396.77', '$20,483.78', '$20,4
2026-05-23T16:10:01+00:00	20260523-160843-988	google:gemini-2.5-pro	ligature_vendor_key	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets vision-vs-text divergence using typographic ligatures (e.g., 'fi' as a single U+FB01 glyph) in a vendor name. A clause makes only items from the pure-ASCII vendor binding. Vision-heavy models see identical vendor names and sum incorrectly. Text-aware models can inspect codepoints and apply the rule. This is a novel Unicode mechanism, distinct from single-character homoglyph or symbol traps, testing character composition awareness.
2026-05-23T16:11:59+00:00	20260523-161001-775	anthropic:claude-opus-4-7	checksum_validation_rule	keep	0.0545	1.0000	1	4.0900	{"anthropic:claude-haiku-4-5":0.35,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":0.7,"google:gemini-2.5-flash":1.0,"google:gemini-2.5-pro":1.0,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":0.3,"openai:gpt-5":1.0}	Pure arithmetic-rule-following trap: select between two candidates by digit-sum-mod-K. No Unicode, no vision tricks, no decoding. Orthogonal to all prior attempts — sum_reconciliation gate-failed on forbidden_clean (verifiers quoted decoy in sum), but here the binding amount is a single labeled value, not derived by addition. Tests whether models actually execute the printed rule vs grab salience. Expect Haiku/Flash-lite/4o to skip the check; GPT-5/Opus/Sonnet/Pro to compute it.
2026-05-23T16:13:49+00:00	20260523-161159-389	openai:gpt-5	iso_currency_code_binding	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Semantic rule-following trap: pick the ISO 4217-coded total over a symbol-only total. No Unicode confusable or micro-font tricks; the disambiguation lives in the label. Many VLMs anchor on the large, top '$' total and ignore the rule, while text-grounded models apply it. Avoids prior forbidden_clean failures by not forbidding the decoy string.
2026-05-23T16:15:08+00:00	20260523-161349-919	google:gemini-2.5-pro	rtl_override_reversal	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets models that trust visual rendering over the logical text stream. A Unicode Right-to-Left Override character visually scrambles the digits of the binding amount, while the underlying text stream remains in the correct logical order. A clause directs the reader to trust this logical order. Vision-centric models will fail to parse the scrambled text and fall back to a visually clean decoy. This is a novel mechanism distinct from simple character confusability.
2026-05-23T16:16:09+00:00	20260523-161508-871	anthropic:claude-opus-4-7	table_row_swap_rule	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets rule-following + simple arithmetic on a normal-looking invoice. The printed 'TOTAL' is salient and internally consistent (sum of all rows); a clause says one specific row is a non-billable placeholder and must be subtracted. No Unicode, no tiny fonts, no overlays — orthogonal to nearly all attempted traps. Distinct from checksum_validation_rule (which selects between two candidates) and sum_reconciliation_rule (which gate-failed): here the binding answer is uniquely derived by one subtra
2026-05-23T16:16:59+00:00	20260523-161609-596	openai:gpt-5	right_column_binding_rule	gate_fail:lint	0.0000	0.0000	0	0.0500	{}	Targets multi-column reading-order/salience failure: a large left-column decoy and diagonal watermark vs a clear clause that only the right-hand column binds. Text-only verifiers follow the rule; vision-heavy models often grab the salient left total. Distinct from unicode/small-print traps. Expect Haiku/Flash to fail more often; Sonnet/GPT-5/Gemini-Pro to pass. | FAIL: ruff failed: F821 Undefined name `desc_w`    --> pdfhell/generators/right_column_binding_rule.py:143:35     | 141 |             
2026-05-23T16:17:36+00:00	20260523-161659-926	google:gemini-2.5-pro	digit_count_binding_rule	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets simple rule-following vs. visual salience. A clause specifies the binding total based on its number of digits (e.g., 'the amount with 5 digits'). This is orthogonal to Unicode, layout, or visual distortion traps. It tests pure instruction following on a simple, unambiguous property of the number itself. Unlike arithmetic traps (checksums, sums), it requires no calculation, only counting, making it less likely to fail 'answerable' or 'forbidden_clean' gates. | FAIL: forbidden_answer '$986
2026-05-23T16:19:35+00:00	20260523-161736-424	anthropic:claude-opus-4-7	upside_down_amount	keep	0.0733	1.0000	1	4.0900	{"anthropic:claude-haiku-4-5":1.0,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":0.0,"google:gemini-2.5-flash":0.25,"google:gemini-2.5-pro":0.65,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Pure geometric transform: binding amount rendered with a 180-degree rotated CTM inside a clearly labeled box. Text stream has unmodified ASCII digits so text-only verifiers and gates pass cleanly. Vision models tend to either skip rotated regions, hallucinate digits when reading inverted glyphs, or anchor on the upright decoy. Orthogonal to Unicode/encoding/small-print/overlay traps. A human can tilt the page; the question is fair. Expect Haiku/Flash-lite/4o to fail; stronger models with better
2026-05-23T16:21:04+00:00	20260523-161935-870	openai:gpt-5	fraction_slash_separator	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets character-level rule-following inside the numeric token using Unicode fraction slash (U+2044) vs period. This is distinct from prior comma/middle-dot traps and from label-homoglyphs: the confusable lives in the decimal separator. The decoy is visually salient and larger, so vision/salience-heavy models often pick it; text/byte-aware models follow the clause. Expect Haiku/Flash-lite to fail more than GPT-5/Sonnet/Gemini-Pro.
2026-05-23T16:21:59+00:00	20260523-162104-598	google:gemini-2.5-pro	columnar_selective_sum	gate_fail:answerable	0.0000	0.0000	0	0.0300	{}	Targets layout understanding, rule-following, and arithmetic. A table has 'Billable' and 'Non-Billable' columns. The printed total sums both (decoy). A clause states only 'Billable' items are due. Models must ignore the salient decoy, correctly associate items with their column, and sum only the correct subset. This tests multi-step reasoning grounded in layout, a mechanism distinct from simple codepoint or visual traps. | FAIL: only 1/4 verifiers found expected='$3,783.61' in their answers (res
2026-05-23T16:22:58+00:00	20260523-162159-192	anthropic:claude-opus-4-7	page_number_binding_rule	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Multi-page rule-following: each page has its own internally-consistent TOTAL DUE, and a page-1 clause names which page binds (first/last/middle). No Unicode, no tiny fonts, no visual tricks — pure cross-page reference resolution. Distinct from cross_page_coreference (entity tracking) and split_table_across_pages (table continuation): here all pages are complete invoices, the question is which one's total to trust. Expect Haiku/Flash/4o to grab the largest or last-seen total; stronger reasoners t
2026-05-23T16:24:12+00:00	20260523-162258-687	openai:gpt-5	percentage_surcharge_clause	gate_fail:answerable	0.0000	0.0000	0	0.0500	{}	Targets rule-following vs salience: a large bold TOTAL is a decoy; a clear clause requires adding an N% surcharge to compute the binding amount. Distinct from tiny-text and Unicode traps; this is arithmetic grounded in policy text. Expect weaker/vision-anchored models to echo the printed total; stronger/text-grounded models compute the surcharge. Forbidden list empty to avoid prior forbidden_clean failures. | FAIL: only 2/4 verifiers found expected='$21,995.23' in their answers (responses: ['$22
2026-05-23T16:25:01+00:00	20260523-162412-301	google:gemini-2.5-pro	occluded_by_black_box	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0300	{}	Targets the gap between visual rendering and text stream extraction. A black vector rectangle occludes the binding total. Vision-heavy models will report the value is redacted or guess from visible line items. Models that process the underlying text stream will read the occluded value correctly. This tests basic z-ordering of vector graphics, a mechanism distinct from invisible text or complex PDF annotation features which have proven fragile. | FAIL: forbidden_answer '$14,311.11' appears in ver
2026-05-23T16:25:55+00:00	20260523-162501-735	anthropic:claude-opus-4-7	qr_code_binding_amount	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0800	{}	QR code encodes the binding amount; printed TOTAL is decoy with explicit governance clause. Tests a specific multimodal capability (QR decoding) — orthogonal to all prior mechanisms (no codepoints, no small print, no overlays, no arithmetic, no rotation). Invisible-text redundancy makes the answerable gate pass for text-only verifiers. Expect Gemini-Pro/GPT-5 (strong QR decoders) to win; Haiku/Flash-Lite/4o to grab the salient printed total. | FAIL: forbidden_answer '$7,967.45' appears in verbos
2026-05-23T16:27:03+00:00	20260523-162555-684	openai:gpt-5	cents_alignment_rule	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets a simple cross-field rule: select the amount whose cents match the last two digits of the invoice number. Many VLMs anchor on the salient big total and skip applying such rules; text-grounded models follow it. Distinct from checksum_validation_rule (no arithmetic/mod, just literal digit match). Expect Haiku/Flash to pick the decoy; stronger models to pass. Empty forbidden avoids prior forbidden_clean failures.
2026-05-23T16:27:42+00:00	20260523-162703-894	google:gemini-2.5-pro	visual_negation_overlay	gate_fail:answerable	0.0000	0.0000	0	0.0300	{}	Targets models that rely on naive text extraction without visual grounding. A prominent 'VOID' stamp visually negates a line item. The decoy total sums all items, including the voided one. Vision-aware models should correctly exclude the voided item, while text-extraction-heavy models will sum all text-layer numbers and fail. This inverts the typical hidden-text trap, testing if a model can correctly apply visual semantics to override the text layer. | FAIL: only 2/4 verifiers found expected='$9
2026-05-23T16:28:35+00:00	20260523-162742-463	anthropic:claude-opus-4-7	caesar_cipher_amount	gate_fail:forbidden_clean	0.0000	0.0000	0	0.0800	{}	Pure rule-execution trap: a Caesar shift on digits (subtract K mod 10 per digit) yields the binding amount from a printed ciphertext. Output is clean ASCII money so verifiers agree (sidesteps the answerable-gate failures that killed base64/hex/binary/morse). Decoy preliminary TOTAL provides salience anchor. Distinct from confusables (no codepoint trick), small print, or layout. Expect Haiku / Flash-lite / GPT-4o to grab the decoy or echo cipher; GPT-5 / Sonnet / Gemini-Pro to execute the per-dig
2026-05-23T16:29:38+00:00	20260523-162835-503	openai:gpt-5	remittance_column_binding	revert_probe	0.0000	0.1000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":0.9}	Tests multi-column reading-order and rule-following: a large left-column TOTAL (decoy) vs a right-column Remittance amount (binding) with an explicit clause. Humans/text verifiers follow the rule; vision/heuristic models often anchor on the big left number. Distinct from tiny-font and Unicode traps. Expect Haiku/Gemini-Flash to fail more often; Sonnet/GPT-5/Gemini-Pro to pass.
2026-05-23T16:30:37+00:00	20260523-162938-158	google:gemini-2.5-pro	font_family_binding_rule	revert_probe	0.0000	0.2000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":0.8}	Targets a model's ability to ground a semantic rule (serif vs sans-serif font) in a visual property. Previous color-based traps failed gates; this uses font family, a novel visual property. An invisible text layer explicitly names the font for each amount, ensuring text-only verifiers can pass the 'answerable' gate, which isolates the vision-grounding failure in multimodal models. Expect vision-heavy models to ignore the subtle typographic distinction and pick the decoy.
2026-05-23T16:31:39+00:00	20260523-163037-593	anthropic:claude-opus-4-7	duplicate_invoice_number_selection	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Multi-key lookup trap: two rows share the same invoice number; the question disambiguates by vendor. Tests whether models actually filter by ALL provided keys vs short-circuit on the first match. No Unicode/tiny fonts/overlays — pure attention-to-query-constraints. Orthogonal to all attempted mechanisms (which mostly target visual or codepoint failures). Expect Haiku/Flash-lite/4o to first-match; GPT-5/Opus/Sonnet to apply both keys.
2026-05-23T16:33:48+00:00	20260523-163139-481	openai:gpt-5	underline_binding_rule	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets grounding of a subtle visual property (underline) vs salience. Visible clause says only the underlined amount binds; prominent decoy is larger but not underlined. Invisible text redundantly names the underlined value so text-only verifiers pass. Distinct from color/font-family traps previously tried. Expect Haiku/Flash to grab the big decoy; stronger models follow the underline rule.
2026-05-23T16:34:49+00:00	20260523-163348-615	google:gemini-2.5-pro	label_occlusion_by_white_box	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets the vision-vs-text-stream gap using z-ordering. A white vector rectangle is drawn over a key digit in the binding section's label (e.g., 'Clause 4.7' becomes visually 'Clause 4.'). Vision-heavy models see an incomplete label and grab the salient decoy. Text-extraction models read the underlying, unobstructed text and find the correct answer. This is novel as it uses invisible (white-on-white) occlusion, distinct from visible redaction boxes or fully invisible text traps.
